"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00484065","GREEN RIVER, WY US","1931-04-09",,"11.7","-5.0",
"USC00484065","GREEN RIVER, WY US","1931-04-10",,"13.9","-4.4",
"USC00484065","GREEN RIVER, WY US","1931-04-11",,"20.6","0.0",
"USC00484065","GREEN RIVER, WY US","1931-04-12",,"22.2","0.6",
"USC00484065","GREEN RIVER, WY US","1931-04-13",,"21.7","2.8",
"USC00484065","GREEN RIVER, WY US","1931-04-14",,"19.4","-1.1",
"USC00484065","GREEN RIVER, WY US","1931-04-15",,"14.4","-5.6",
"USC00484065","GREEN RIVER, WY US","1931-04-16",,"17.2","-4.4",
"USC00484065","GREEN RIVER, WY US","1931-04-17",,"21.1","-3.9",
"USC00484065","GREEN RIVER, WY US","1931-04-18",,"24.4","0.0",
"USC00484065","GREEN RIVER, WY US","1931-04-19",,"23.3","1.7",
"USC00484065","GREEN RIVER, WY US","1931-04-20",,"18.9","-3.9",
"USC00484065","GREEN RIVER, WY US","1931-04-21",,"13.3","-6.1",
"USC00484065","GREEN RIVER, WY US","1931-04-22",,"23.9","-1.7",
"USC00484065","GREEN RIVER, WY US","1931-04-23",,"7.2","-5.0",
"USC00484065","GREEN RIVER, WY US","1931-04-24",,"6.1","-5.6",
"USC00484065","GREEN RIVER, WY US","1931-04-25",,"13.3","-3.9",
"USC00484065","GREEN RIVER, WY US","1931-04-26",,"13.9","-4.4",
"USC00484065","GREEN RIVER, WY US","1931-04-27",,"16.1","1.7",
"USC00484065","GREEN RIVER, WY US","1931-04-28",,"20.6","2.2",
"USC00484065","GREEN RIVER, WY US","1931-04-29",,"17.2","0.6",
"USC00484065","GREEN RIVER, WY US","1931-04-30",,"20.6","-1.7",
"USC00484065","GREEN RIVER, WY US","1931-05-01",,"26.1","4.4",
"USC00484065","GREEN RIVER, WY US","1931-05-02",,"17.8","4.4",
"USC00484065","GREEN RIVER, WY US","1931-05-03",,"20.0","2.8",
"USC00484065","GREEN RIVER, WY US","1931-05-04",,"12.8","3.3",
"USC00484065","GREEN RIVER, WY US","1931-05-05",,"18.3","5.6",
"USC00484065","GREEN RIVER, WY US","1931-05-06",,"20.0","1.1",
"USC00484065","GREEN RIVER, WY US","1931-05-07",,"24.4","4.4",
"USC00484065","GREEN RIVER, WY US","1931-05-08",,"17.8","-2.8",
"USC00484065","GREEN RIVER, WY US","1931-05-09",,"12.2","-7.2",
"USC00484065","GREEN RIVER, WY US","1931-05-10",,"11.7","-1.1",
"USC00484065","GREEN RIVER, WY US","1931-05-11",,"11.1","-4.4",
"USC00484065","GREEN RIVER, WY US","1931-05-12",,"20.6","-1.1",
"USC00484065","GREEN RIVER, WY US","1931-05-13",,"25.0","2.8",
"USC00484065","GREEN RIVER, WY US","1931-05-14",,"28.3","1.1",
"USC00484065","GREEN RIVER, WY US","1931-05-15",,"29.4","4.4",
"USC00484065","GREEN RIVER, WY US","1931-05-16",,"28.3","7.2",
"USC00484065","GREEN RIVER, WY US","1931-05-17",,"26.1","7.2",
"USC00484065","GREEN RIVER, WY US","1931-05-18",,"20.6","0.0",
"USC00484065","GREEN RIVER, WY US","1931-05-19",,"9.4","-3.9",
"USC00484065","GREEN RIVER, WY US","1931-05-20",,"12.2","-0.6",
"USC00484065","GREEN RIVER, WY US","1931-05-21",,"8.3","-2.8",
"USC00484065","GREEN RIVER, WY US","1931-05-22",,"16.7","-0.6",
"USC00484065","GREEN RIVER, WY US","1931-05-23",,"26.1","7.8",
"USC00484065","GREEN RIVER, WY US","1931-05-24",,"28.3","5.6",
"USC00484065","GREEN RIVER, WY US","1931-05-25",,"29.4","5.0",
"USC00484065","GREEN RIVER, WY US","1931-05-26",,"28.9","2.8",
"USC00484065","GREEN RIVER, WY US","1931-05-27",,"23.9","5.0",
"USC00484065","GREEN RIVER, WY US","1931-05-28",,"17.8","4.4",
"USC00484065","GREEN RIVER, WY US","1931-05-29",,"20.0","0.6",
"USC00484065","GREEN RIVER, WY US","1931-05-30",,"20.0","0.0",
"USC00484065","GREEN RIVER, WY US","1931-05-31",,"26.1","3.3",
"USC00484065","GREEN RIVER, WY US","1931-06-01",,"29.4","8.3",
"USC00484065","GREEN RIVER, WY US","1931-06-02",,"28.3","6.7",
"USC00484065","GREEN RIVER, WY US","1931-06-03",,"29.4","3.9",
"USC00484065","GREEN RIVER, WY US","1931-06-04",,"29.4","8.9",
"USC00484065","GREEN RIVER, WY US","1931-06-05",,"26.1","8.9",
"USC00484065","GREEN RIVER, WY US","1931-06-06",,"21.1","5.6",
"USC00484065","GREEN RIVER, WY US","1931-06-07",,"29.4","8.3",
"USC00484065","GREEN RIVER, WY US","1931-06-08",,"31.7","7.8",
"USC00484065","GREEN RIVER, WY US","1931-06-09",,"26.7","5.6",
"USC00484065","GREEN RIVER, WY US","1931-06-10",,"26.1","9.4",
"USC00484065","GREEN RIVER, WY US","1931-06-11",,"22.8","5.0",
"USC00484065","GREEN RIVER, WY US","1931-06-12",,"26.1","8.9",
"USC00484065","GREEN RIVER, WY US","1931-06-13",,"21.7","3.9",
"USC00484065","GREEN RIVER, WY US","1931-06-14",,"30.0","8.3",
"USC00484065","GREEN RIVER, WY US","1931-06-15",,"32.2","10.6",
"USC00484065","GREEN RIVER, WY US","1931-06-16",,"31.7","7.8",
"USC00484065","GREEN RIVER, WY US","1931-06-17",,"25.0","3.3",
"USC00484065","GREEN RIVER, WY US","1931-06-18",,"30.6","6.7",
"USC00484065","GREEN RIVER, WY US","1931-06-19",,"31.1","8.3",
"USC00484065","GREEN RIVER, WY US","1931-06-20",,"30.6","7.2",
"USC00484065","GREEN RIVER, WY US","1931-06-21",,"31.7","6.1",
"USC00484065","GREEN RIVER, WY US","1931-06-22",,"32.2","6.7",
"USC00484065","GREEN RIVER, WY US","1931-06-23",,"33.3","7.2",
"USC00484065","GREEN RIVER, WY US","1931-06-24",,"32.2","10.0",
"USC00484065","GREEN RIVER, WY US","1931-06-25",,"32.8","12.2",
"USC00484065","GREEN RIVER, WY US","1931-06-26",,"32.2","12.2",
"USC00484065","GREEN RIVER, WY US","1931-06-27",,"32.2","7.8",
"USC00484065","GREEN RIVER, WY US","1931-06-28",,"33.3","12.8",
"USC00484065","GREEN RIVER, WY US","1931-06-29",,"32.8","16.7",
"USC00484065","GREEN RIVER, WY US","1931-06-30",,"30.6","12.2",
"USC00484065","GREEN RIVER, WY US","1931-07-01",,"27.8","5.6",
"USC00484065","GREEN RIVER, WY US","1931-07-02",,"32.2","7.8",
"USC00484065","GREEN RIVER, WY US","1931-07-03",,"34.4","10.0",
"USC00484065","GREEN RIVER, WY US","1931-07-04",,"32.8","5.6",
"USC00484065","GREEN RIVER, WY US","1931-07-05",,"27.2","4.4",
"USC00484065","GREEN RIVER, WY US","1931-07-06",,"30.0","6.7",
"USC00484065","GREEN RIVER, WY US","1931-07-07",,"25.0","7.2",
"USC00484065","GREEN RIVER, WY US","1931-07-08",,"28.9","5.6",
"USC00484065","GREEN RIVER, WY US","1931-07-09",,"31.7","11.1",
"USC00484065","GREEN RIVER, WY US","1931-07-10",,"33.3","8.9",
"USC00484065","GREEN RIVER, WY US","1931-07-11",,"33.9","7.8",
"USC00484065","GREEN RIVER, WY US","1931-07-12",,"29.4","5.0",
"USC00484065","GREEN RIVER, WY US","1931-07-13",,"31.7","8.9",
"USC00484065","GREEN RIVER, WY US","1931-07-14",,"36.1","11.1",
"USC00484065","GREEN RIVER, WY US","1931-07-15",,"35.0","10.6",
"USC00484065","GREEN RIVER, WY US","1931-07-16",,"35.0","10.6",
"USC00484065","GREEN RIVER, WY US","1931-07-17",,"35.6","9.4",
"USC00484065","GREEN RIVER, WY US","1931-07-18",,"36.7","11.7",
"USC00484065","GREEN RIVER, WY US","1931-07-19",,"37.2","17.2",
"USC00484065","GREEN RIVER, WY US","1931-07-20",,"34.4","14.4",
"USC00484065","GREEN RIVER, WY US","1931-07-21",,"35.0","8.3",
"USC00484065","GREEN RIVER, WY US","1931-07-22",,"37.8","11.1",
"USC00484065","GREEN RIVER, WY US","1931-07-23",,"38.9","13.9",
"USC00484065","GREEN RIVER, WY US","1931-07-24",,"38.3","17.2",
"USC00484065","GREEN RIVER, WY US","1931-07-25",,"39.4","20.0",
"USC00484065","GREEN RIVER, WY US","1931-07-26",,"38.3","18.3",
"USC00484065","GREEN RIVER, WY US","1931-07-27",,"37.8","15.0",
"USC00484065","GREEN RIVER, WY US","1931-07-28",,"38.3","15.0",
"USC00484065","GREEN RIVER, WY US","1931-07-29",,"36.1","16.7",
"USC00484065","GREEN RIVER, WY US","1931-07-30",,"32.2","14.4",
"USC00484065","GREEN RIVER, WY US","1931-07-31",,"28.9","12.8",
"USC00484065","GREEN RIVER, WY US","1931-08-01",,"26.7","8.3",
"USC00484065","GREEN RIVER, WY US","1931-08-02",,"28.9","9.4",
"USC00484065","GREEN RIVER, WY US","1931-08-03",,"28.9","6.1",
"USC00484065","GREEN RIVER, WY US","1931-08-04",,"31.7","7.2",
"USC00484065","GREEN RIVER, WY US","1931-08-05",,"33.9","12.8",
"USC00484065","GREEN RIVER, WY US","1931-08-06",,"26.7","10.0",
"USC00484065","GREEN RIVER, WY US","1931-08-07",,"30.6","11.1",
"USC00484065","GREEN RIVER, WY US","1931-08-08",,"31.1","6.1",
"USC00484065","GREEN RIVER, WY US","1931-08-09",,"29.4","8.3",
"USC00484065","GREEN RIVER, WY US","1931-08-10",,"31.1","11.7",
"USC00484065","GREEN RIVER, WY US","1931-08-11",,"33.3","7.8",
"USC00484065","GREEN RIVER, WY US","1931-08-12",,"35.6","11.1",
"USC00484065","GREEN RIVER, WY US","1931-08-13",,"33.9","10.0",
"USC00484065","GREEN RIVER, WY US","1931-08-14",,"33.3","15.6",
"USC00484065","GREEN RIVER, WY US","1931-08-15",,"27.8","10.6",
"USC00484065","GREEN RIVER, WY US","1931-08-16",,"30.6","9.4",
"USC00484065","GREEN RIVER, WY US","1931-08-17",,"30.6","12.8",
"USC00484065","GREEN RIVER, WY US","1931-08-18",,"32.2","11.7",
"USC00484065","GREEN RIVER, WY US","1931-08-19",,"32.2","11.1",
"USC00484065","GREEN RIVER, WY US","1931-08-20",,"33.3","9.4",
"USC00484065","GREEN RIVER, WY US","1931-08-21",,"34.4","12.2",
"USC00484065","GREEN RIVER, WY US","1931-08-22",,"33.3","15.0",
"USC00484065","GREEN RIVER, WY US","1931-08-23",,"32.2","13.3",
"USC00484065","GREEN RIVER, WY US","1931-08-24",,"33.9","7.2",
"USC00484065","GREEN RIVER, WY US","1931-08-25",,"33.3","9.4",
"USC00484065","GREEN RIVER, WY US","1931-08-26",,"32.8","11.7",
"USC00484065","GREEN RIVER, WY US","1931-08-27",,"28.9","2.8",
"USC00484065","GREEN RIVER, WY US","1931-08-28",,"24.4","3.9",
"USC00484065","GREEN RIVER, WY US","1931-08-29",,"26.7","2.2",
"USC00484065","GREEN RIVER, WY US","1931-08-30",,"31.7","7.2",
"USC00484065","GREEN RIVER, WY US","1931-08-31",,"26.1","11.7",
"USC00484065","GREEN RIVER, WY US","1931-09-01",,"25.0","4.4",
"USC00484065","GREEN RIVER, WY US","1931-09-02",,"27.2","4.4",
"USC00484065","GREEN RIVER, WY US","1931-09-03",,"27.8","6.1",
"USC00484065","GREEN RIVER, WY US","1931-09-04",,"31.7","7.2",
"USC00484065","GREEN RIVER, WY US","1931-09-05",,"33.3","9.4",
"USC00484065","GREEN RIVER, WY US","1931-09-06",,"31.7","11.7",
"USC00484065","GREEN RIVER, WY US","1931-09-07",,"31.1","9.4",
"USC00484065","GREEN RIVER, WY US","1931-09-08",,"28.3","12.2",
"USC00484065","GREEN RIVER, WY US","1931-09-09",,"32.2","7.8",
"USC00484065","GREEN RIVER, WY US","1931-09-10",,"31.1","10.6",
"USC00484065","GREEN RIVER, WY US","1931-09-11",,"30.0","2.2",
"USC00484065","GREEN RIVER, WY US","1931-09-12",,"22.2","1.7",
"USC00484065","GREEN RIVER, WY US","1931-09-13",,"29.4","1.1",
"USC00484065","GREEN RIVER, WY US","1931-09-14",,"28.9","1.1",
"USC00484065","GREEN RIVER, WY US","1931-09-15",,"30.6","5.6",
"USC00484065","GREEN RIVER, WY US","1931-09-16",,"26.1","3.9",
"USC00484065","GREEN RIVER, WY US","1931-09-17",,"27.2","4.4",
"USC00484065","GREEN RIVER, WY US","1931-09-18",,"29.4","7.2",
"USC00484065","GREEN RIVER, WY US","1931-09-19",,"25.0","7.2",
"USC00484065","GREEN RIVER, WY US","1931-09-20",,"19.4","2.8",
"USC00484065","GREEN RIVER, WY US","1931-09-21",,"16.1","5.0",
"USC00484065","GREEN RIVER, WY US","1931-09-22",,"12.8","0.6",
"USC00484065","GREEN RIVER, WY US","1931-09-23",,"9.4","0.6",
"USC00484065","GREEN RIVER, WY US","1931-09-24",,"9.4","1.1",
"USC00484065","GREEN RIVER, WY US","1931-09-25",,"12.8","0.0",
"USC00484065","GREEN RIVER, WY US","1931-09-26",,"21.7","-2.2",
"USC00484065","GREEN RIVER, WY US","1931-09-27",,"23.9","0.0",
"USC00484065","GREEN RIVER, WY US","1931-09-28",,"28.3","1.7",
"USC00484065","GREEN RIVER, WY US","1931-09-29",,"29.4","5.0",
"USC00484065","GREEN RIVER, WY US","1931-09-30",,"26.1","0.6",
"USC00484065","GREEN RIVER, WY US","1931-10-01",,"18.3","-2.8",
"USC00484065","GREEN RIVER, WY US","1931-10-02",,"26.7","-0.6",
"USC00484065","GREEN RIVER, WY US","1931-10-03",,"17.2","1.1",
"USC00484065","GREEN RIVER, WY US","1931-10-04",,"24.4","3.3",
"USC00484065","GREEN RIVER, WY US","1931-10-05",,"23.9","4.4",
"USC00484065","GREEN RIVER, WY US","1931-10-06",,"24.4","7.2",
"USC00484065","GREEN RIVER, WY US","1931-10-07",,"16.7","3.3",
"USC00484065","GREEN RIVER, WY US","1931-10-08",,"12.8","2.8",
"USC00484065","GREEN RIVER, WY US","1931-10-09",,"21.7","1.7",
"USC00484065","GREEN RIVER, WY US","1931-10-10",,"25.6","3.3",
"USC00484065","GREEN RIVER, WY US","1931-10-11",,"14.4","1.1",
"USC00484065","GREEN RIVER, WY US","1931-10-12",,"4.4","-1.1",
"USC00484065","GREEN RIVER, WY US","1931-10-13",,"16.1","-3.3",
"USC00484065","GREEN RIVER, WY US","1931-10-14",,"17.8","-3.3",
"USC00484065","GREEN RIVER, WY US","1931-10-15",,"21.7","-5.0",
"USC00484065","GREEN RIVER, WY US","1931-10-16",,"21.7","-5.6",
"USC00484065","GREEN RIVER, WY US","1931-10-17",,"22.2","-3.3",
"USC00484065","GREEN RIVER, WY US","1931-10-18",,"24.4","0.0",
"USC00484065","GREEN RIVER, WY US","1931-10-19",,"18.3","-2.2",
"USC00484065","GREEN RIVER, WY US","1931-10-20",,"23.9","-1.1",
"USC00484065","GREEN RIVER, WY US","1931-10-21",,"19.4","6.1",
"USC00484065","GREEN RIVER, WY US","1931-10-22",,"12.2","0.0",
"USC00484065","GREEN RIVER, WY US","1931-10-23",,"18.3","1.1",
"USC00484065","GREEN RIVER, WY US","1931-10-24",,"16.1","2.8",
"USC00484065","GREEN RIVER, WY US","1931-10-25",,"17.8","-1.7",
"USC00484065","GREEN RIVER, WY US","1931-10-26",,"25.0","-1.7",
"USC00484065","GREEN RIVER, WY US","1931-10-27",,"6.7","-7.2",
"USC00484065","GREEN RIVER, WY US","1931-10-28",,"7.2","-6.1",
"USC00484065","GREEN RIVER, WY US","1931-10-29",,"11.1","-0.6",
"USC00484065","GREEN RIVER, WY US","1931-10-30",,"12.2","-6.7",
"USC00484065","GREEN RIVER, WY US","1931-10-31",,"10.6","-6.1",
"USC00484065","GREEN RIVER, WY US","1931-11-01",,"-6.7","-5.0",
"USC00484065","GREEN RIVER, WY US","1931-11-02",,"21.1","-6.1",
"USC00484065","GREEN RIVER, WY US","1931-11-03",,"20.0","-5.6",
"USC00484065","GREEN RIVER, WY US","1931-11-04",,"20.6","-5.6",
"USC00484065","GREEN RIVER, WY US","1931-11-05",,"20.6","-3.9",
"USC00484065","GREEN RIVER, WY US","1931-11-06",,"18.3","-3.3",
"USC00484065","GREEN RIVER, WY US","1931-11-07",,"20.6","-3.9",
"USC00484065","GREEN RIVER, WY US","1931-11-08",,"22.8","-1.1",
"USC00484065","GREEN RIVER, WY US","1931-11-09",,"16.1","-5.0",
"USC00484065","GREEN RIVER, WY US","1931-11-10",,"6.7","-8.3",
"USC00484065","GREEN RIVER, WY US","1931-11-11",,"9.4","-6.1",
"USC00484065","GREEN RIVER, WY US","1931-11-12",,"4.4","-10.6",
"USC00484065","GREEN RIVER, WY US","1931-11-13",,"3.3","-10.6",
"USC00484065","GREEN RIVER, WY US","1931-11-14",,"9.4","-8.9",
"USC00484065","GREEN RIVER, WY US","1931-11-15",,"11.7","-7.8",
"USC00484065","GREEN RIVER, WY US","1931-11-16",,"7.2","-3.3",
"USC00484065","GREEN RIVER, WY US","1931-11-17",,"3.3","-8.3",
"USC00484065","GREEN RIVER, WY US","1931-11-18",,"3.9","-12.2",
"USC00484065","GREEN RIVER, WY US","1931-11-19",,"4.4","-15.6",
"USC00484065","GREEN RIVER, WY US","1931-11-20",,"-1.7","-12.2",
"USC00484065","GREEN RIVER, WY US","1931-11-21",,"-1.7","-17.2",
"USC00484065","GREEN RIVER, WY US","1931-11-22",,"-11.7","-17.8",
"USC00484065","GREEN RIVER, WY US","1931-11-23",,"-10.6","-19.4",
"USC00484065","GREEN RIVER, WY US","1931-11-24",,"-8.9","-18.3",
"USC00484065","GREEN RIVER, WY US","1931-11-25",,"-3.3","-21.7",
"USC00484065","GREEN RIVER, WY US","1931-11-26",,"-3.9","-21.1",
"USC00484065","GREEN RIVER, WY US","1931-11-27",,"-3.3","-18.9",
"USC00484065","GREEN RIVER, WY US","1931-11-28",,"-4.4","-18.3",
"USC00484065","GREEN RIVER, WY US","1931-11-29",,"-3.9","-22.8",
"USC00484065","GREEN RIVER, WY US","1931-11-30",,"-2.8","-23.3",
"USC00484065","GREEN RIVER, WY US","1931-12-01",,"-1.1","-23.9",
"USC00484065","GREEN RIVER, WY US","1931-12-02",,"-6.1","-25.0",
"USC00484065","GREEN RIVER, WY US","1931-12-03",,"-11.7","-26.1",
"USC00484065","GREEN RIVER, WY US","1931-12-04",,"-3.9","-17.2",
"USC00484065","GREEN RIVER, WY US","1931-12-05",,"1.1","-9.4",
"USC00484065","GREEN RIVER, WY US","1931-12-06",,"1.1","-20.0",
"USC00484065","GREEN RIVER, WY US","1931-12-07",,"-6.7","-24.4",
"USC00484065","GREEN RIVER, WY US","1931-12-08",,"-9.4","-23.9",
"USC00484065","GREEN RIVER, WY US","1931-12-09",,"-6.1","-13.9",
"USC00484065","GREEN RIVER, WY US","1931-12-10",,"-1.1","-12.2",
"USC00484065","GREEN RIVER, WY US","1931-12-11",,"3.9","-15.6",
"USC00484065","GREEN RIVER, WY US","1931-12-12",,"0.0","-21.1",
"USC00484065","GREEN RIVER, WY US","1931-12-13",,"-7.2","-22.2",
"USC00484065","GREEN RIVER, WY US","1931-12-14",,"-4.4","-26.7",
"USC00484065","GREEN RIVER, WY US","1931-12-15",,"-11.1","-28.3",
"USC00484065","GREEN RIVER, WY US","1931-12-16",,"-12.2","-27.2",
"USC00484065","GREEN RIVER, WY US","1931-12-17",,"-10.0","-22.2",
"USC00484065","GREEN RIVER, WY US","1931-12-18",,"-6.1","-18.3",
"USC00484065","GREEN RIVER, WY US","1931-12-19",,"1.7","-20.6",
"USC00484065","GREEN RIVER, WY US","1931-12-20",,"-1.7","-20.6",
"USC00484065","GREEN RIVER, WY US","1931-12-21",,"-6.1","-17.8",
"USC00484065","GREEN RIVER, WY US","1931-12-22",,"5.0","-6.7",
"USC00484065","GREEN RIVER, WY US","1931-12-23",,"7.2","-6.1",
"USC00484065","GREEN RIVER, WY US","1931-12-24",,"0.6","-11.7",
"USC00484065","GREEN RIVER, WY US","1931-12-25",,"-1.7","-15.0",
"USC00484065","GREEN RIVER, WY US","1931-12-26",,"3.9","-15.0",
"USC00484065","GREEN RIVER, WY US","1931-12-27",,"1.7","-17.8",
"USC00484065","GREEN RIVER, WY US","1931-12-28",,"-6.1","-16.1",
"USC00484065","GREEN RIVER, WY US","1931-12-29",,"7.2","-15.0",
"USC00484065","GREEN RIVER, WY US","1931-12-30",,"-1.1","-13.9",
"USC00484065","GREEN RIVER, WY US","1931-12-31",,"-3.3","-25.0",
"USC00484065","GREEN RIVER, WY US","1932-01-01",,"-7.8","-24.4",
"USC00484065","GREEN RIVER, WY US","1932-01-02",,"1.1","-17.8",
"USC00484065","GREEN RIVER, WY US","1932-01-04",,"-3.9","-24.4",
"USC00484065","GREEN RIVER, WY US","1932-01-05",,"-6.1","-23.3",
"USC00484065","GREEN RIVER, WY US","1932-01-06",,"-5.6","-13.3",
"USC00484065","GREEN RIVER, WY US","1932-01-07",,"-2.8","-15.0",
"USC00484065","GREEN RIVER, WY US","1932-01-08",,"1.7","-9.4",
"USC00484065","GREEN RIVER, WY US","1932-01-09",,"3.9","-7.2",
"USC00484065","GREEN RIVER, WY US","1932-01-10",,"1.7","-12.8",
"USC00484065","GREEN RIVER, WY US","1932-01-11",,"1.7","-7.8",
"USC00484065","GREEN RIVER, WY US","1932-01-12",,"3.9","-3.3",
"USC00484065","GREEN RIVER, WY US","1932-01-13",,"-0.6","-19.4",
"USC00484065","GREEN RIVER, WY US","1932-01-14",,"-6.1","-27.8",
"USC00484065","GREEN RIVER, WY US","1932-01-15",,"-11.7","-28.9",
"USC00484065","GREEN RIVER, WY US","1932-01-16",,"-14.4","-20.0",
"USC00484065","GREEN RIVER, WY US","1932-01-17",,"-1.1","-16.1",
"USC00484065","GREEN RIVER, WY US","1932-01-18",,"-1.7","-9.4",
"USC00484065","GREEN RIVER, WY US","1932-01-19",,"2.8","-9.4",
"USC00484065","GREEN RIVER, WY US","1932-01-20",,"2.2","-12.8",
"USC00484065","GREEN RIVER, WY US","1932-01-21",,"-5.6","-11.7",
"USC00484065","GREEN RIVER, WY US","1932-01-22",,"-3.9","-21.1",
"USC00484065","GREEN RIVER, WY US","1932-01-23",,"-5.0","-16.1",
"USC00484065","GREEN RIVER, WY US","1932-01-24",,"-8.9","-28.9",
"USC00484065","GREEN RIVER, WY US","1932-01-25",,"-14.4","-27.8",
"USC00484065","GREEN RIVER, WY US","1932-01-26",,"-11.7","-27.8",
"USC00484065","GREEN RIVER, WY US","1932-01-27",,"-6.7","-14.4",
"USC00484065","GREEN RIVER, WY US","1932-01-28",,"0.6","-16.7",
"USC00484065","GREEN RIVER, WY US","1932-01-29",,"-6.7","-20.6",
"USC00484065","GREEN RIVER, WY US","1932-01-30",,"-9.4","-18.3",
"USC00484065","GREEN RIVER, WY US","1932-01-31",,"-10.6","-19.4",
"USC00484065","GREEN RIVER, WY US","1932-02-01",,"11.7","-17.8",
"USC00484065","GREEN RIVER, WY US","1932-02-02",,"2.8","-12.2",
"USC00484065","GREEN RIVER, WY US","1932-02-03",,"-1.7","-17.8",
"USC00484065","GREEN RIVER, WY US","1932-02-04",,"-6.1","-29.4",
"USC00484065","GREEN RIVER, WY US","1932-02-05",,"-11.7","-20.0",
"USC00484065","GREEN RIVER, WY US","1932-02-06",,"3.9","-12.2",
"USC00484065","GREEN RIVER, WY US","1932-02-07",,"5.6","-3.9",
"USC00484065","GREEN RIVER, WY US","1932-02-08",,"3.3","-12.8",
"USC00484065","GREEN RIVER, WY US","1932-02-09",,"3.9","-10.0",
"USC00484065","GREEN RIVER, WY US","1932-02-10",,"5.6","-2.8",
"USC00484065","GREEN RIVER, WY US","1932-02-11",,"2.8","-10.6",
"USC00484065","GREEN RIVER, WY US","1932-02-12",,"-2.8","-10.6",
"USC00484065","GREEN RIVER, WY US","1932-02-13",,"-2.8","-11.1",
"USC00484065","GREEN RIVER, WY US","1932-02-14",,"2.2","-13.9",
"USC00484065","GREEN RIVER, WY US","1932-02-15",,"-5.6","-20.6",
"USC00484065","GREEN RIVER, WY US","1932-02-16",,"-7.8","-20.0",
"USC00484065","GREEN RIVER, WY US","1932-02-17",,"-5.6","-19.4",
"USC00484065","GREEN RIVER, WY US","1932-02-18",,"-3.9","-20.6",
"USC00484065","GREEN RIVER, WY US","1932-02-19",,"-3.9","-27.8",
"USC00484065","GREEN RIVER, WY US","1932-02-20",,"-11.1","-26.1",
"USC00484065","GREEN RIVER, WY US","1932-02-21",,"0.0","-13.3",
"USC00484065","GREEN RIVER, WY US","1932-02-22",,"4.4","-13.9",
"USC00484065","GREEN RIVER, WY US","1932-02-23",,"5.6","-12.2",
"USC00484065","GREEN RIVER, WY US","1932-02-24",,"7.2","-11.7",
"USC00484065","GREEN RIVER, WY US","1932-02-25",,"7.8","-10.6",
"USC00484065","GREEN RIVER, WY US","1932-02-26",,"7.2","-1.7",
"USC00484065","GREEN RIVER, WY US","1932-02-27",,"10.0","-2.2",
"USC00484065","GREEN RIVER, WY US","1932-02-28",,"15.0","-5.0",
"USC00484065","GREEN RIVER, WY US","1932-02-29",,"8.9","-3.9",
"USC00484065","GREEN RIVER, WY US","1932-03-01",,"13.9","-7.2",
"USC00484065","GREEN RIVER, WY US","1932-03-02",,"0.6","-10.0",
"USC00484065","GREEN RIVER, WY US","1932-03-03",,"3.9","-7.8",
"USC00484065","GREEN RIVER, WY US","1932-03-04",,"8.3","-14.4",
"USC00484065","GREEN RIVER, WY US","1932-03-05",,"-0.6","-9.4",
"USC00484065","GREEN RIVER, WY US","1932-03-06",,"3.9","-7.8",
"USC00484065","GREEN RIVER, WY US","1932-03-07",,"6.7","-0.6",
"USC00484065","GREEN RIVER, WY US","1932-03-08",,"3.9","-13.9",
"USC00484065","GREEN RIVER, WY US","1932-03-09",,"-11.1","-18.3",
"USC00484065","GREEN RIVER, WY US","1932-03-10",,"-5.0","-15.6",
"USC00484065","GREEN RIVER, WY US","1932-03-11",,"-2.2","-16.7",
"USC00484065","GREEN RIVER, WY US","1932-03-12",,"-3.9","-21.1",
"USC00484065","GREEN RIVER, WY US","1932-03-13",,"0.0","-18.9",
"USC00484065","GREEN RIVER, WY US","1932-03-14",,"1.7","-15.6",
"USC00484065","GREEN RIVER, WY US","1932-03-15",,"5.6","-13.9",
"USC00484065","GREEN RIVER, WY US","1932-03-16",,"-0.6","-9.4",
"USC00484065","GREEN RIVER, WY US","1932-03-17",,"8.3","-5.6",
"USC00484065","GREEN RIVER, WY US","1932-03-18",,"8.9","-3.9",
"USC00484065","GREEN RIVER, WY US","1932-03-19",,"7.2","1.1",
"USC00484065","GREEN RIVER, WY US","1932-03-20",,"10.0","3.3",
"USC00484065","GREEN RIVER, WY US","1932-03-21",,"3.3","-3.9",
"USC00484065","GREEN RIVER, WY US","1932-03-22",,"3.9","-10.0",
"USC00484065","GREEN RIVER, WY US","1932-03-23",,"2.2","-7.8",
"USC00484065","GREEN RIVER, WY US","1932-03-24",,"4.4","-0.6",
"USC00484065","GREEN RIVER, WY US","1932-03-25",,"8.9","-5.6",
"USC00484065","GREEN RIVER, WY US","1932-03-26",,"4.4","-6.1",
"USC00484065","GREEN RIVER, WY US","1932-03-27",,"2.8","-4.4",
"USC00484065","GREEN RIVER, WY US","1932-03-28",,"7.8","0.0",
"USC00484065","GREEN RIVER, WY US","1932-03-29",,"12.8","-2.8",
"USC00484065","GREEN RIVER, WY US","1932-03-30",,"4.4","-3.9",
"USC00484065","GREEN RIVER, WY US","1932-03-31",,"6.7","-0.6",
"USC00484065","GREEN RIVER, WY US","1932-04-01",,"15.0","-2.8",
"USC00484065","GREEN RIVER, WY US","1932-04-02",,"18.9","-1.1",
"USC00484065","GREEN RIVER, WY US","1932-04-03",,"21.1","2.2",
